811611,Techpoint,D20,10 Ang Mo Kio St 65,569059,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21272/techpoint,"Techpoint is a commercial property located at 10, Ang Mo Kio Street 65, 569059 in District 20. Techpoint is primarily used for Light Industrial (B1) space rent and sale. Techpoint is close to Yio Chu Kang MRT Station (NS15). It is near to several bus stops located at Ang Mo Kio Street 63, SBST East District - 55239, Yio Chu Kang Road, ST Electronics - 55059, Yio Chu Kang Road, Motorola - 55049 and Yio Chu Kang Road, Opp ST Electronics - 55051.

Amenities near Techpoint

Techpoint is near to several eateries located at nearby buildings such as Green Garden Food Court at Techpoint and Jack’s Coffeeshop at Maybank Centre.

Techpoint is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Ang Mo Kio Hub for an array of amenities such as grocery and retail shopping, banks and more. 

Techpoint is accessible via Ang Mo Kio Street 65 and Ang Mo Kio Street 66."
811612,Techquest,D22,7 International Business Park,609919,Business/Science Park ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21279/techquest,"Techquest is a commercial property located at 7, International Business Park, 609919 in District 22. Techquest is primarily used for Business/Science Park rental and sale. Techquest is close to Jurong East MRT (EW24/NS1). It is near to several bus stops located at Boon Lay Way, Aft Boon Lay Sub Station - 28039, AYE, Opp Cycle & Carriage - 20059, Boon Lay Way, Bef Synergy Building - 28031 and AYE, Cycle & Carriage - 20051.

Amenities near Techquest

Techquest is near to several eateries located at nearby buildings such as Vivavox Café at Icon@IBP building, T5 Bistro at Akira Building and Yummy Yummy at The Strategy Building.

Techquest is within reasonable distance to NTUC Fairprice, Sheng Siong and Giant Hypermarket. It is also close to IMM and JCube for an array of amenities such as grocery and retail shopping, banks and more. 

Techquest is accessible via International Business Park."
811613,Techview,D14,1 Kaki Bukit View,415941,Factory/Workshop (B2) ,N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21269/techview,"Techview is a Freehold commercial property located at 1, Kaki Bukit View, 415941 in District 14. Techview is primarily used for Factory/Workshop (B2) rental and sale. Techview is close to Kembangan MRT (EW6). It is near to several bus stops located at Kaki Bukit Avenue 1, Aft Jalan Damai - 72039, Kaki Bukit Avenue 1, BLK 151 - 84701, Kaki Bukit Avenue 1, Bef Jalan Damai - 72031 and Kaki Bukit Avenue 1, Opp BLK 150 - 84709.

Amenities near Techview

Techview is near to several eateries located at nearby buildings such as Kaki Bukit Techpark II NTUC Foodcourt, Techview Foodcourt and BLK 151 Bedok Reservoir Road CoffeeShop.

Techview is within reasonable distance to Shop N Save and Sheng Siong Supermarkets. It is also close to Kembangan Plaza for an array of amenities such as grocery and retail shopping, banks and more.

Techview is accessible via Kaki Bukit Avenue 3 and Kaki Bukit View."
811614,Tedge,D14,326 Changi Road,419801,Multiple,Macly Group,Freehold,2022,5,42,https://www.commercialguru.com.sg/project/23890/tedge,
811615,Tekka Centre,D08,665 Buffalo Road,210665,Other Retail,N/A,Unknown Tenure,1980,2,N/A,https://www.commercialguru.com.sg/project/20498/tekka-centre,"Tekka Centre is a commercial property located at 665, Buffalo Road, 210665 in District 08. Tekka Centre is primarily used for Other Retail rental and sale. Tekka Centre is close to Little India MRT (NE7)and Farrer Park MRT (NE8). It is close to Bukit Timah Road, Little India Station - 40011, Bukit Timah Road, Bef Little India Station - 40019, Sungei Road, Aft Serangoon Road - 07539 and Selegie Road, Selegie Centre - 07021.

Amenities near Tekka Centre

Tekka Centre is near to several eateries located at nearby buildings such as Tekka Market and Food Centre and Fast Food Restaurants at The Verge.

Tekka Centre is within reasonable distance to Sheng Siong, Cold Storage, Shop N Save and I-Tec Supermarkets. It is also close to Little India Arcade, The Verge, Sim Lim Square, Sim Lim Tower, Peace Centre, Albert Complex, Parklane Shopping Mall and Mustafa Centre for an array of amenities such as grocery and retail shopping, banks and more.

Tekka Centre is accessible via Buffalo Road and Serangoon Road."
811616,Telepark,D18,5 Tampines Central 6,529482,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20272/telepark,"Telepark is a commercial property located at 5, Tampines Central 6, 529482 in District 18. Telepark is primarily used for Office rental and sale. Telepark is close to Tampines MRT (EW2). It is close to Tampines Avenue 5, Opp Tampines Stadium - 76059, Tampines Avenue 5, Tampines Stadium - 76051, Tampines Avenue 4, TLB Tampines Centre - 76131 and Tampines Central 1, Tampines Bus Interchage - 75009.

Amenities near Telepark

Telepark is near to several eateries at nearby buildings such as Food Junction at Century Square, Food Court at Eastlink Mall, Kopitiam at Tampines Mall and several Fast Food Restaurants.

Telepark is within reasonable distance to Shop N Save and NTUC Fairprice Supermarkets. . It is also close to Tampines Plaza, Century Square, Tampines Mall and Eastlink Mall for an array of amenities such as grocery and retail shopping, banks and more.

Telepark is accessible via Tampines Central 6, Tampines Avenue 5 and Tampines Central 2."
811617,Teletech Park,D05,20 Science Park Road,117674,Business/Science Park ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21282/teletech-park,"Teletech Park is a commercial property located at 20, Science Park Road, 117674 in District 05. Teletech Park is primarily used for Business/Science Park rental and sale. Teletech Park is close to Haw Par Villa MRT (CC25) and Kent Ridge MRT (CC24). It is near to several bus stops located at Science Park Road, Teletech Park - 16119, Science Park Road, Aries - 16111, Pasir Panjang Road, Gloria Mansion - 16029 and Pasir Panjang Road, Opp Gloria Mansion - 16021.

Amenities near Teletech Park

Teletech Park is near to several eateries located at nearby buildings such as Hotwok@Telepark CSIT Cafeteria and Food Court@Science Park 2.

Teletech Park is within reasonable distance to Cold Storage Supermarket. It is also close to Rochester Mall for an array of amenities such as grocery and retail shopping, banks and more.

Teletech Park is accessible via Science Park Road and Pasir Panjang Road."
811618,Telok Ayer Shop Houses,D01,00 Telok Ayer Shop Houses (Default),060000,Shop/Shophouse,N/A,999-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21614/telok-ayer-shop-houses,
811619,Telok Blangah House,D04,52 Telok Blangah Road,098829,Office,N/A,Freehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20273/telok-blangah-house,"Telok Blangah House is a Freehold commercial property located at 52, Telok Blangah Road, 098829 in District 04. Telok Blangah House is primarily used for Office rental and sale. Telok Blangah House is close to HarbourFront MRT (CC29/NE1). It is near to several bus stops located at Telok Blangah Road, Vivocity - 14141, Telok Blangah Road, Opp Expo Gateway - 14119, Mt Faber Road, Mt Faber Lodge - 14431 and Kampong Bahru Road, Mount Faber Lodge - 14011.

Amenities near Telok Blangah House

Telok Blangah House is near to several eateries located at nearby buildings such as Vivo City, HarbourFront Centre and Seah Im Food Centre.

Telok Blangah House is within reasonable distance to Shop N Save and Cold Storage Supermarkets. It is also close to Vivo City and HarbourFront Centre for an array of amenities such as grocery and retail shopping, banks and more.

Telok Blangah House is accessible via Temenggong Road, Telok Blangah Road and Keppel Road."
811620,Telok Blangah Industrial Estate,D04,1200 Depot Road,109675,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20274/telok-blangah-industrial-estate,"Telok Blangah Industrial Estate is a commercial property located at 1200, Depot Road, 109675 in District 03. Telok Blangah Industrial Estate is primarily used for Light Industrial (B1) rental and sale. Telok Blangah Industrial Estate is close to Queenstown MRT(EW19) and Redhill MRT (EW18). It is is near to sevral bus stops located at Depot Road, Opp ISS International School - 14219, Depot Road, ISS International School - 14211, Depot Road, BLK 114 - 14471 and Depot Road, Gillman Heights Condominium - 14369.

Amenities near Telok Blangah Industrial Estate

Telok Blangah Industrial Estate is near to several eateries located at nearby buildings such as ABC Brickworks Food Centre.

Telok Blangah Industrial Estate is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Anchorpoint for an array of amenities such as grocery and retail shopping, banks and more.

Telok Blangah Industrial Estate is accessible via Depot Road and Depot Close."
811621,Tempco Technominium,D05,16 Ayer Rajah Crescent,139965,Business/Science Park ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20276/tempco-technominium,"Tempco Technominium is a commercial property located at 16, Ayer Rajah Crescent, 139965 in District 05. Tempco Technominium is primarily used for Business/Science Park rental and sale. Tempco Technominium is close to One North MRT (CC23) and Kent Ridge MRT (CC24). It is near to several bus stops located at Ayer Rajah Crescent, Tempco Manufacturing - 18029, Ayer Rajah Crescent, Opp Gemalto - 18021, Ayer Rajah Crescent, Basement Food Court - 18039 and Ayer Rajah Crescent, Opp BLK 71 - 18069.

Amenities near Tempco Technominium

Tempco Technominium is near to several eateries located at nearby buildings such as Ayer Rajah Crescent Hawker Centre, Bomb Shelter Food Centre, JTC Canteen and 2nd Street Food Court.

Tempco Technominium is within reasonable distance to Market Place and Sheng Shiong Supermarkets. It is also close to Rochester Mall for an array of amenities such as grocery and retail shopping, banks and more. 

Tempco Technominium is accessible via Ayer Rajah Crescent."
811622,Teo Industrial Building,D13,15 Shaw Road,367953,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20278/teo-industrial-building,"Teo Industrial Building is a commercial property at 15, Shaw Road, 367953 in District 13. Teo Industrial Building is primarily used for Light Industrial (B1) rental and sale. Teo Industrial Building is close to Tai Seng MRT (CC11), Bartley MRT (CC12) and MacPherson MRT (CC10). It is near to several bus stops located at Upper Paya Lebar Road, Asiawide Industrial Building - 70291, Upper Paya Lebar Road, Opp Asiawide Industrial Building - 70299, Upper Paya Lebar Road, Aft Paya Lebar Street - 70301 and Upepr Paya Lebar Road, Opp Paya Lebar Street - 70309.

Amenities near Teo Industrial Building

Teo Industrial Building is near to several eateries located at nearby buildings such as LC Food Centre at Trivex and Mr Crab Seafood at LC Food Centre.

Teo Industrial Building is within reasonable distance to Prime Supermarket. It is also close to Upper Serangoon Shopping Centre for an array of amenities such as grocery, retail shopping, banks and more. 

Teo Industrial Building is accessible via Shaw Road."
811623,Teochew Building,D09,97 Tank Rd,238066,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20279/teochew-building,"Teochew Building is a commercial property located at 97, Tank Road, 238066 in District 09. Teochew Building is primarily used for Office rental and sale. Teochew Building is close to Dhoby Ghaut MRT (NS24/CC1/NE6) and Somerset MRT (NS23). Teochew Building is near to several bus stops located at Clemenceau Avenue, Aft River Valley Road - 04311, Clemenceau Avenue Aft Haw Par Glass Towers - 08019, River Valley Road, Mohamed Sultan Road - 13101 and Mohamed Sultan Road, lamp Post 11 - BN1309.

Amenities near Teochew Building

Teochew Building is near to several eateries located at nearby buildings such as UE Square and Liang Court.

Teochew Building is within reasonable distance to Cold Storage, Sheng Siong and Market Place Supermarkets. It is also close to park Mall, Singapore Shopping Centre, UE Shopping Mall, Liang Court, Plaza Singapura, Riverside Point, Concorde Hotel & Shopping Mall and The Cathay for an array of amenities such as grocery and retail shopping, banks and more.

Teochew Building is accessible via Tank Road."
811624,Textile Centre,D07,200 Jalan Sultan,199018,Office,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/20281/textile-centre,"Textile Centre is a commercial property located at 200, Jalan Sultan, 199018 in District 07. Textile Centre is primarily used for Office rental and sale. Textile Centre is close to Nicoll Highway MRT (CC5) and Lavender MRT (EW11). It is near to several bus stops located at Jalan Sultan, Sultan Plaza - 01239, Jalan Sultan, Opp Textile Centre - 01231, Beach Road, Jalan Sultan Complex - 01411 and Beach Road, Saint John Headquarter - 01419.

Amenities near Textile Centre

Textile Centre is within walking distance to the stretch of eateries and restaurants located at Jalan Sultan.

Textile Centre is within reasonable distance to Shop N Save, Cold Storage, Sheng Siong and I-Tec Supermarkets. It is also close to The Concourse Shopping Mall, Golden Landmark Shopping Complex, Sim Lim Tower, Bugis Point, Fu Lu Shou Complex, Parco Bugis Junction and Albert Complex for an array of amenities such as grocery and retail shopping, banks and more.

Textile Centre is accessible via Jalan Sultan and North Bridge Road."
